title,author,assignees,number,url,state,closedAt,createdAt,updatedAt,labels,issues
Email verification,Mathspy,{'Mathspy'},104,https://github.com/weiks/esports-backend/pull/104,MERGED,2020-07-15T20:09:39Z,2020-07-15T19:10:13Z,2021-01-12T10:54:48Z,set(),[]
Updating live,Mathspy,{'Mathspy'},103,https://github.com/weiks/esports-backend/pull/103,MERGED,2020-07-13T16:50:52Z,2020-07-13T16:46:06Z,2021-01-12T10:54:44Z,set(),[]
Updating live,Mathspy,{'Mathspy'},74,https://github.com/weiks/esports-backend/pull/74,MERGED,2020-05-30T16:02:59Z,2020-05-30T15:55:58Z,2021-01-12T10:54:41Z,set(),[]
Updating shared to v0.16.1,Mathspy,{'Mathspy'},73,https://github.com/weiks/esports-backend/pull/73,MERGED,2020-05-30T15:51:19Z,2020-05-30T15:50:18Z,2021-01-12T10:54:37Z,set(),[]
Updating live,Mathspy,{'Mathspy'},72,https://github.com/weiks/esports-backend/pull/72,MERGED,2020-05-30T14:55:28Z,2020-05-30T14:54:49Z,2021-01-12T10:54:33Z,set(),[]
Discord avatar fix,Mathspy,{'Mathspy'},71,https://github.com/weiks/esports-backend/pull/71,MERGED,2020-05-30T14:49:20Z,2020-05-30T14:42:13Z,2021-01-12T10:54:28Z,set(),[]
Log the cluster's memory usage every 5mins,Mathspy,{'Mathspy'},346,https://github.com/weiks/esports-backend/pull/346,MERGED,2021-01-05T09:37:00Z,2021-01-05T09:14:50Z,2021-01-12T10:53:33Z,set(),[]
Fix firebase warnings,Mathspy,{'Mathspy'},354,https://github.com/weiks/esports-backend/pull/354,MERGED,2021-01-11T13:57:15Z,2021-01-09T16:37:15Z,2021-01-11T13:57:19Z,set(),[]
Adds a way of disabling clustering,Mathspy,{'Mathspy'},355,https://github.com/weiks/esports-backend/pull/355,MERGED,2021-01-11T13:57:01Z,2021-01-09T17:04:12Z,2021-01-11T13:57:04Z,set(),[]
Updated memory logging to depend on LOG_MEMORY_USAGE,Mathspy,{'Mathspy'},353,https://github.com/weiks/esports-backend/pull/353,MERGED,2021-01-11T13:39:37Z,2021-01-09T15:26:38Z,2021-01-11T13:39:40Z,set(),[]
Enable ESLint and Prettier for CI,Mathspy,{'Mathspy'},349,https://github.com/weiks/esports-backend/pull/349,MERGED,2021-01-11T13:27:29Z,2021-01-07T03:58:28Z,2021-01-11T13:27:33Z,set(),[]
Delete test.js that were mistakenly commited,SinshiSmith,{'SinshiSmith'},356,https://github.com/weiks/esports-backend/pull/356,MERGED,2021-01-11T12:09:47Z,2021-01-11T12:06:20Z,2021-01-11T12:09:51Z,set(),[]
Switched to a react-spring version without the SSR memory leak,Mathspy,{'Mathspy'},350,https://github.com/weiks/esports-backend/pull/350,MERGED,2021-01-07T04:54:01Z,2021-01-07T04:46:04Z,2021-01-11T08:17:54Z,set(),[]
Improved worker logging ,Mathspy,{'Mathspy'},345,https://github.com/weiks/esports-backend/pull/345,MERGED,2021-01-05T09:00:46Z,2021-01-05T07:42:23Z,2021-01-11T08:10:55Z,set(),[]
Layout: re-add missing MobileNav,SinshiSmith,{'SinshiSmith'},347,https://github.com/weiks/esports-backend/pull/347,MERGED,2021-01-06T15:05:46Z,2021-01-06T15:05:40Z,2021-01-06T15:05:49Z,set(),[]
Tweak CI runs.,alexangc,{'alexangc'},340,https://github.com/weiks/esports-backend/pull/340,MERGED,2020-12-30T16:36:36Z,2020-12-30T15:42:34Z,2020-12-30T16:36:39Z,set(),[]
Fixed missing `discordId` in slots.,alexangc,{'alexangc'},336,https://github.com/weiks/esports-backend/pull/336,MERGED,2020-12-29T19:30:06Z,2020-12-29T10:46:56Z,2020-12-29T19:30:10Z,set(),[]
Fix crashes on RabbitMQ channel errors.,alexangc,{'alexangc'},335,https://github.com/weiks/esports-backend/pull/335,MERGED,2020-12-29T19:29:50Z,2020-12-29T10:26:50Z,2020-12-29T19:29:53Z,set(),[]
"Revert ""Disabled SSR for all pages (#328)""",Mathspy,{'Mathspy'},337,https://github.com/weiks/esports-backend/pull/337,MERGED,2020-12-29T15:37:45Z,2020-12-29T13:40:28Z,2020-12-29T15:37:49Z,set(),[]
Temporarily disabled Discord notifications on tourney finishing.,alexangc,{'alexangc'},333,https://github.com/weiks/esports-backend/pull/333,MERGED,2020-12-28T17:48:07Z,2020-12-28T17:34:53Z,2020-12-28T17:48:07Z,set(),[]
Autoscoring implementation in backend,rbnacharya,{'rbnacharya'},321,https://github.com/weiks/esports-backend/pull/321,MERGED,2020-12-25T12:01:55Z,2020-12-17T13:44:03Z,2020-12-28T08:57:03Z,set(),[]
Fixing onboarding redirect,Mathspy,{'Mathspy'},332,https://github.com/weiks/esports-backend/pull/332,MERGED,2020-12-24T14:45:35Z,2020-12-23T17:27:24Z,2020-12-24T14:45:38Z,set(),[]
Fixed missing `userAddress` param.,alexangc,{'alexangc'},330,https://github.com/weiks/esports-backend/pull/330,MERGED,2020-12-21T15:23:03Z,2020-12-21T13:34:26Z,2020-12-21T15:23:07Z,set(),[]
Fixed missing error handling when fetching from FortniteTracker.,alexangc,{'alexangc'},320,https://github.com/weiks/esports-backend/pull/320,MERGED,2020-12-21T12:30:52Z,2020-12-17T11:31:54Z,2020-12-21T12:30:55Z,set(),[]
ScrimRules: fix useWindowSize not being called,SinshiSmith,{'SinshiSmith'},329,https://github.com/weiks/esports-backend/pull/329,MERGED,2020-12-20T21:15:17Z,2020-12-20T16:28:44Z,2020-12-21T11:08:55Z,set(),[]
Bug fixes,SinshiSmith,{'SinshiSmith'},323,https://github.com/weiks/esports-backend/pull/323,MERGED,2020-12-20T21:16:46Z,2020-12-17T17:15:31Z,2020-12-20T21:16:51Z,set(),[]
Potentially resolved memory leak,Mathspy,{'Mathspy'},324,https://github.com/weiks/esports-backend/pull/324,MERGED,2020-12-20T12:15:11Z,2020-12-17T20:50:50Z,2020-12-20T12:15:21Z,set(),[]
Disabled SSR for all pages,Mathspy,{'Mathspy'},328,https://github.com/weiks/esports-backend/pull/328,MERGED,2020-12-19T15:19:21Z,2020-12-18T23:27:50Z,2020-12-19T15:19:38Z,set(),[]
Fix an issue where we created /null requests for no reason,Mathspy,{'Mathspy'},327,https://github.com/weiks/esports-backend/pull/327,MERGED,2020-12-18T23:26:28Z,2020-12-18T23:24:28Z,2020-12-18T23:26:31Z,set(),[]
Added `start-inspect` script.,alexangc,{'alexangc'},326,https://github.com/weiks/esports-backend/pull/326,MERGED,2020-12-18T19:21:43Z,2020-12-18T18:41:30Z,2020-12-18T19:21:48Z,set(),[]
Fix transactions requests spam,Mathspy,{'Mathspy'},325,https://github.com/weiks/esports-backend/pull/325,MERGED,2020-12-18T14:07:24Z,2020-12-18T12:53:51Z,2020-12-18T14:07:28Z,set(),[]
Updated nodemon config to restart only when necessary,Mathspy,{'Mathspy'},322,https://github.com/weiks/esports-backend/pull/322,MERGED,2020-12-17T17:17:07Z,2020-12-17T15:58:10Z,2020-12-18T10:45:48Z,set(),[]
Next.js,SinshiSmith,{'SinshiSmith'},229,https://github.com/weiks/esports-backend/pull/229,MERGED,2020-12-17T14:15:31Z,2020-10-07T16:01:02Z,2020-12-17T14:15:38Z,set(),[]
Load gleam dynamically,SinshiSmith,{'SinshiSmith'},319,https://github.com/weiks/esports-backend/pull/319,MERGED,2020-12-16T18:25:15Z,2020-12-15T16:09:56Z,2020-12-17T09:19:34Z,set(),[]
ViewScrim: In-Game Gamer Tag,SinshiSmith,{'SinshiSmith'},198,https://github.com/weiks/esports-backend/pull/198,CLOSED,2020-12-16T23:12:45Z,2020-09-15T16:43:44Z,2020-12-17T09:19:32Z,set(),[]
More ergonomic logging,Mathspy,{'Mathspy'},315,https://github.com/weiks/esports-backend/pull/315,MERGED,2020-12-15T21:45:47Z,2020-12-14T19:34:27Z,2020-12-15T21:45:50Z,set(),[]
Disabling download popup if poq is running in app,rbnacharya,{'rbnacharya'},318,https://github.com/weiks/esports-backend/pull/318,MERGED,2020-12-15T12:58:19Z,2020-12-15T12:56:37Z,2020-12-15T12:58:21Z,set(),[]
Fixed Cypress silent crash in CI.,alexangc,{'alexangc'},317,https://github.com/weiks/esports-backend/pull/317,MERGED,2020-12-15T10:13:23Z,2020-12-14T22:03:33Z,2020-12-15T10:13:27Z,set(),[]
Fixed the front page breaking on missing game style (data incoherence).,alexangc,{'alexangc'},316,https://github.com/weiks/esports-backend/pull/316,MERGED,2020-12-14T21:51:45Z,2020-12-14T20:10:05Z,2020-12-14T21:51:50Z,set(),[]
Gleam Campaign modal,SinshiSmith,{'SinshiSmith'},310,https://github.com/weiks/esports-backend/pull/310,MERGED,2020-12-13T21:27:46Z,2020-12-10T15:21:59Z,2020-12-13T21:27:56Z,set(),[]
Removed unnecessary env vars,rbnacharya,{'rbnacharya'},311,https://github.com/weiks/esports-backend/pull/311,MERGED,2020-12-11T18:07:57Z,2020-12-10T17:53:17Z,2020-12-11T18:08:01Z,set(),[]
WIP: Pools changes in frontend and backend,rbnacharya,{'rbnacharya'},302,https://github.com/weiks/esports-backend/pull/302,CLOSED,2020-12-10T14:04:32Z,2020-12-04T19:33:48Z,2020-12-11T14:04:06Z,set(),[]
show apex in games while onboarding,SinshiSmith,{'SinshiSmith'},300,https://github.com/weiks/esports-backend/pull/300,MERGED,2020-12-03T12:45:52Z,2020-12-02T15:51:38Z,2020-12-11T14:03:33Z,set(),[]
[NOT FOR MERGE] Pools test,Mathspy,{'Mathspy'},312,https://github.com/weiks/esports-backend/pull/312,CLOSED,2020-12-10T21:38:12Z,2020-12-10T19:06:27Z,2020-12-10T21:38:16Z,set(),[]
Fixed incorrect quarters attribution to Cypress users.,alexangc,{'alexangc'},308,https://github.com/weiks/esports-backend/pull/308,MERGED,2020-12-10T14:46:58Z,2020-12-10T10:56:00Z,2020-12-10T14:47:01Z,set(),[]
Mobile app prompt,SinshiSmith,{'SinshiSmith'},309,https://github.com/weiks/esports-backend/pull/309,MERGED,2020-12-10T14:12:16Z,2020-12-10T12:20:34Z,2020-12-10T14:12:25Z,set(),[]
Misc UI changes,SinshiSmith,{'SinshiSmith'},307,https://github.com/weiks/esports-backend/pull/307,MERGED,2020-12-10T10:17:01Z,2020-12-09T14:07:45Z,2020-12-10T10:17:06Z,set(),[]
Adjusted `/auth`'s logs verbosity.,alexangc,{'alexangc'},305,https://github.com/weiks/esports-backend/pull/305,MERGED,2020-12-05T17:33:58Z,2020-12-05T16:39:57Z,2020-12-05T17:34:02Z,set(),[]
Auto-opens `LandingPage`'s signup box with `?action=signup&email=value`.,alexangc,{'alexangc'},304,https://github.com/weiks/esports-backend/pull/304,MERGED,2020-12-05T14:55:19Z,2020-12-05T09:57:06Z,2020-12-05T14:55:25Z,set(),[]
Added debug output when failing to create a user in Firebase.,alexangc,{'alexangc'},303,https://github.com/weiks/esports-backend/pull/303,MERGED,2020-12-05T08:41:25Z,2020-12-05T08:25:27Z,2020-12-05T10:41:16Z,set(),[]
Registration UX tweaks.,alexangc,{'alexangc'},301,https://github.com/weiks/esports-backend/pull/301,MERGED,2020-12-04T20:00:09Z,2020-12-04T17:36:57Z,2020-12-04T20:00:12Z,set(),[]
Misc minor tweaks.,alexangc,{'alexangc'},298,https://github.com/weiks/esports-backend/pull/298,MERGED,2020-12-02T11:41:49Z,2020-12-01T18:45:06Z,2020-12-02T11:42:07Z,set(),[]
Upgrading backend's Babel to v7.,alexangc,{'alexangc'},297,https://github.com/weiks/esports-backend/pull/297,MERGED,2020-12-02T11:40:35Z,2020-12-01T16:22:11Z,2020-12-02T11:40:51Z,set(),[]
Added debug output on request timeout.,alexangc,{'alexangc'},295,https://github.com/weiks/esports-backend/pull/295,MERGED,2020-11-30T18:28:07Z,2020-11-30T18:27:52Z,2020-11-30T19:22:56Z,set(),[]
Added Airbrake performance filter as variable in `.env`.,alexangc,{'alexangc'},296,https://github.com/weiks/esports-backend/pull/296,MERGED,2020-11-30T18:59:49Z,2020-11-30T18:58:49Z,2020-11-30T19:22:55Z,set(),[]
Updated Airbrake and added performance tracking.,alexangc,{'alexangc'},294,https://github.com/weiks/esports-backend/pull/294,MERGED,2020-11-30T17:38:05Z,2020-11-30T17:36:41Z,2020-11-30T17:38:10Z,set(),[]
Misc frontend bugfixes.,alexangc,{'alexangc'},293,https://github.com/weiks/esports-backend/pull/293,MERGED,2020-11-30T15:20:04Z,2020-11-30T09:41:32Z,2020-11-30T15:50:50Z,set(),[]
Fixed `ViewScrim`'s crashes on team search.,alexangc,{'alexangc'},292,https://github.com/weiks/esports-backend/pull/292,MERGED,2020-11-29T19:56:15Z,2020-11-29T19:38:12Z,2020-11-29T19:57:00Z,set(),[]
Tournament invitation modal bug-fixes.,alexangc,{'alexangc'},290,https://github.com/weiks/esports-backend/pull/290,MERGED,2020-11-29T16:01:20Z,2020-11-29T14:57:15Z,2020-11-29T16:11:24Z,set(),[]
fixing geo ip issue,rbnacharya,{'rbnacharya'},291,https://github.com/weiks/esports-backend/pull/291,MERGED,2020-11-29T15:52:34Z,2020-11-29T14:57:57Z,2020-11-29T16:11:23Z,set(),[]
Fixed hangouts errors for Twitch callbacks.,alexangc,{'alexangc'},289,https://github.com/weiks/esports-backend/pull/289,MERGED,2020-11-27T19:32:40Z,2020-11-27T19:25:31Z,2020-11-27T21:19:44Z,set(),[]
Fixed `useEffect`'s dependencies.,alexangc,{'alexangc'},288,https://github.com/weiks/esports-backend/pull/288,MERGED,2020-11-26T17:52:17Z,2020-11-26T17:49:19Z,2020-11-26T17:53:06Z,set(),[]
[DRAFT] `/buy` opens the homepage with Terminal3's payment widget auto-loading.,alexangc,{'alexangc'},287,https://github.com/weiks/esports-backend/pull/287,MERGED,2020-11-26T15:45:22Z,2020-11-26T14:47:47Z,2020-11-26T15:45:24Z,set(),[]
Bypass lock on invite,SinshiSmith,{'SinshiSmith'},285,https://github.com/weiks/esports-backend/pull/285,MERGED,2020-11-26T12:47:39Z,2020-11-25T13:13:32Z,2020-11-26T12:55:22Z,set(),[]
Transactions display tweaks.,alexangc,{'alexangc'},284,https://github.com/weiks/esports-backend/pull/284,MERGED,2020-11-25T10:18:43Z,2020-11-24T18:11:34Z,2020-11-25T10:18:47Z,set(),[]
ux misc changes,SinshiSmith,{'SinshiSmith'},283,https://github.com/weiks/esports-backend/pull/283,MERGED,2020-11-24T18:36:26Z,2020-11-24T18:05:47Z,2020-11-24T18:36:30Z,set(),[]
Update games.js,weiks,{'weiks'},282,https://github.com/weiks/esports-backend/pull/282,MERGED,2020-11-24T16:35:55Z,2020-11-24T16:03:28Z,2020-11-24T16:36:02Z,set(),[]
not enough quarters: Replace close with buy button,SinshiSmith,{'SinshiSmith'},281,https://github.com/weiks/esports-backend/pull/281,MERGED,2020-11-24T12:46:37Z,2020-11-24T11:45:06Z,2020-11-24T12:46:41Z,set(),[]
ViewScrim bugfixes.,alexangc,{'alexangc'},280,https://github.com/weiks/esports-backend/pull/280,MERGED,2020-11-20T17:44:42Z,2020-11-20T17:29:41Z,2020-11-20T17:44:46Z,set(),[]
authentication and ui fixes for mobile app,rbnacharya,{'rbnacharya'},259,https://github.com/weiks/esports-backend/pull/259,MERGED,2020-11-20T17:20:57Z,2020-11-09T07:43:26Z,2020-11-20T17:21:01Z,set(),[]
fix pngs,weiks,{'weiks'},277,https://github.com/weiks/esports-backend/pull/277,MERGED,2020-11-20T01:01:53Z,2020-11-20T01:01:16Z,2020-11-20T15:23:07Z,set(),[]
Remove footer & Re-locate JoinBar,SinshiSmith,{'SinshiSmith'},278,https://github.com/weiks/esports-backend/pull/278,MERGED,2020-11-20T15:18:41Z,2020-11-20T14:24:52Z,2020-11-20T15:18:44Z,set(),[]
Fixed missing parameters for cover uploads.,alexangc,{'alexangc'},279,https://github.com/weiks/esports-backend/pull/279,MERGED,2020-11-20T15:10:57Z,2020-11-20T14:56:12Z,2020-11-20T15:11:00Z,set(),[]
Add Destiny2,weiks,{'weiks'},276,https://github.com/weiks/esports-backend/pull/276,MERGED,2020-11-20T01:15:20Z,2020-11-19T23:40:31Z,2020-11-20T01:15:25Z,set(),[]
mobile responsiveness and css bug fixes,SinshiSmith,{'SinshiSmith'},274,https://github.com/weiks/esports-backend/pull/274,MERGED,2020-11-19T20:21:30Z,2020-11-19T16:50:06Z,2020-11-19T20:22:08Z,set(),[]
EditScrim: allow admin to edit banner,SinshiSmith,{'SinshiSmith'},224,https://github.com/weiks/esports-backend/pull/224,MERGED,2020-11-19T19:03:25Z,2020-10-07T12:17:20Z,2020-11-19T19:03:35Z,set(),[]
Cleanup refresh tokens after Cypress tests.,alexangc,{'alexangc'},275,https://github.com/weiks/esports-backend/pull/275,MERGED,2020-11-19T18:13:33Z,2020-11-19T17:58:55Z,2020-11-19T18:13:37Z,set(),[]
Update modes for over watch and among us,weiks,{'weiks'},270,https://github.com/weiks/esports-backend/pull/270,MERGED,2020-11-14T02:33:18Z,2020-11-14T01:11:20Z,2020-11-19T10:48:29Z,set(),[]
/scrim: re-layout,SinshiSmith,{'SinshiSmith'},271,https://github.com/weiks/esports-backend/pull/271,MERGED,2020-11-18T16:32:44Z,2020-11-16T15:30:00Z,2020-11-18T16:32:48Z,set(),[]
lib: Fix incorrect winner pot for tournaments with vip slots,SinshiSmith,{'SinshiSmith'},273,https://github.com/weiks/esports-backend/pull/273,MERGED,2020-11-18T13:11:34Z,2020-11-18T13:09:27Z,2020-11-18T13:11:37Z,set(),[]
Scrim Page: Improvements,SinshiSmith,{'SinshiSmith'},268,https://github.com/weiks/esports-backend/pull/268,MERGED,2020-11-13T14:35:51Z,2020-11-13T10:51:02Z,2020-11-13T14:35:54Z,set(),[]
/Host: Add Link to host transactions page,SinshiSmith,{'SinshiSmith'},269,https://github.com/weiks/esports-backend/pull/269,MERGED,2020-11-13T13:43:45Z,2020-11-13T13:35:15Z,2020-11-13T13:43:48Z,set(),[]
Admins can see anyone's transactions.,alexangc,{'alexangc'},267,https://github.com/weiks/esports-backend/pull/267,MERGED,2020-11-13T13:17:07Z,2020-11-13T10:50:38Z,2020-11-13T13:17:12Z,set(),[]
Fixed wording.,alexangc,{'alexangc'},266,https://github.com/weiks/esports-backend/pull/266,MERGED,2020-11-12T18:11:57Z,2020-11-12T18:11:48Z,2020-11-12T18:12:03Z,set(),[]
Users can upgrade their teammates to VIP.,alexangc,{'alexangc'},263,https://github.com/weiks/esports-backend/pull/263,MERGED,2020-11-12T17:56:47Z,2020-11-12T15:05:08Z,2020-11-12T17:56:51Z,set(),[]
Fixed refund status not showing on old Terminal3 purchases.,alexangc,{'alexangc'},265,https://github.com/weiks/esports-backend/pull/265,MERGED,2020-11-12T17:23:47Z,2020-11-12T16:33:15Z,2020-11-12T17:23:50Z,set(),[]
Call Of Duty: Black Ops Cold War,SinshiSmith,{'SinshiSmith'},264,https://github.com/weiks/esports-backend/pull/264,MERGED,2020-11-12T15:54:30Z,2020-11-12T15:51:20Z,2020-11-12T15:54:36Z,set(),[]
Terminal3 refunds.,alexangc,{'alexangc'},260,https://github.com/weiks/esports-backend/pull/260,MERGED,2020-11-12T15:21:59Z,2020-11-10T17:50:39Z,2020-11-12T15:22:12Z,set(),[]
Fix missing tag bug,SinshiSmith,{'SinshiSmith'},262,https://github.com/weiks/esports-backend/pull/262,MERGED,2020-11-11T13:54:10Z,2020-11-11T13:52:17Z,2020-11-11T13:54:21Z,set(),[]
Let players Go VIP on team tournaments,weiks,{'weiks'},261,https://github.com/weiks/esports-backend/pull/261,MERGED,2020-11-11T13:42:58Z,2020-11-11T13:21:55Z,2020-11-11T13:43:02Z,set(),[]
Games: Adjust modes & Add styles,SinshiSmith,{'SinshiSmith'},258,https://github.com/weiks/esports-backend/pull/258,MERGED,2020-11-09T16:18:04Z,2020-11-06T21:10:39Z,2020-11-09T16:18:07Z,set(),[]
/Landing: countdown timer,SinshiSmith,{'SinshiSmith'},257,https://github.com/weiks/esports-backend/pull/257,MERGED,2020-11-06T21:14:25Z,2020-11-06T20:20:42Z,2020-11-06T21:33:48Z,set(),[]
ViewScrim: Countdown Timer,SinshiSmith,{'SinshiSmith'},253,https://github.com/weiks/esports-backend/pull/253,MERGED,2020-11-02T23:25:09Z,2020-10-30T15:27:55Z,2020-11-03T06:42:26Z,set(),[]
React native css optimizations,SinshiSmith,{'SinshiSmith'},256,https://github.com/weiks/esports-backend/pull/256,MERGED,2020-11-02T17:30:13Z,2020-11-02T13:56:54Z,2020-11-02T17:35:09Z,set(),[]
team captain visiable to all users,SinshiSmith,{'SinshiSmith'},255,https://github.com/weiks/esports-backend/pull/255,MERGED,2020-11-02T13:20:42Z,2020-11-02T13:06:01Z,2020-11-02T13:20:47Z,set(),[]
Update Social links,SinshiSmith,{'SinshiSmith'},254,https://github.com/weiks/esports-backend/pull/254,MERGED,2020-11-02T12:33:50Z,2020-11-02T12:00:47Z,2020-11-02T12:33:54Z,set(),[]
"task to change duplicate gamertag, adding attributes to sendinblue and migrating user data from auth to accounts",rbnacharya,{'rbnacharya'},246,https://github.com/weiks/esports-backend/pull/246,MERGED,2020-10-29T22:49:12Z,2020-10-25T18:02:03Z,2020-11-01T15:45:34Z,set(),[]
Misc frontend changes,SinshiSmith,{'SinshiSmith'},250,https://github.com/weiks/esports-backend/pull/250,MERGED,2020-10-29T17:25:04Z,2020-10-27T11:18:31Z,2020-11-01T15:45:33Z,set(),[]
"pog.gg/{gamerTag} working, and validating gamerTag is unique",rbnacharya,{'rbnacharya'},252,https://github.com/weiks/esports-backend/pull/252,MERGED,2020-10-29T22:47:21Z,2020-10-29T16:21:49Z,2020-11-01T15:45:29Z,set(),[]
Scrim Winners,SinshiSmith,{'SinshiSmith'},249,https://github.com/weiks/esports-backend/pull/249,MERGED,2020-10-29T16:13:24Z,2020-10-27T10:31:09Z,2020-10-29T16:13:30Z,set(),[]
Added missing quarter transfer descriptions.,alexangc,{'alexangc'},251,https://github.com/weiks/esports-backend/pull/251,MERGED,2020-10-27T15:37:12Z,2020-10-27T15:21:30Z,2020-10-27T15:37:19Z,set(),[]
Fixed erratic bug related to outdated React state.,alexangc,{'alexangc'},248,https://github.com/weiks/esports-backend/pull/248,MERGED,2020-10-27T09:42:48Z,2020-10-27T08:15:19Z,2020-10-27T09:42:51Z,set(),[]
Misc fixes,alexangc,{'alexangc'},247,https://github.com/weiks/esports-backend/pull/247,MERGED,2020-10-26T16:31:32Z,2020-10-26T14:35:32Z,2020-10-27T09:30:49Z,set(),[]
Profile last transaction,SinshiSmith,{'SinshiSmith'},245,https://github.com/weiks/esports-backend/pull/245,MERGED,2020-10-24T14:10:55Z,2020-10-24T13:46:58Z,2020-10-24T14:10:58Z,set(),[]
Host/User Placement Stats,SinshiSmith,{'SinshiSmith'},244,https://github.com/weiks/esports-backend/pull/244,MERGED,2020-10-24T13:48:15Z,2020-10-24T12:58:04Z,2020-10-24T13:48:18Z,set(),[]
/bonus: Add Layout to the page,SinshiSmith,{'SinshiSmith'},243,https://github.com/weiks/esports-backend/pull/243,MERGED,2020-10-24T12:06:19Z,2020-10-24T11:52:00Z,2020-10-24T12:57:43Z,set(),[]
Add it back in,weiks,{'weiks'},241,https://github.com/weiks/esports-backend/pull/241,MERGED,2020-10-22T23:11:56Z,2020-10-22T23:10:55Z,2020-10-24T07:26:49Z,set(),[]
